brand_name,full_label,strength,reason,source,needs_manual_review
NOMEGESTROL STRAGEN,NOMEGESTROL STRAGEN 5mg Comp. Bt 10,5mg,no_priority_inn_or_seed_match,PCT,true
NOOTROPYL,NOOTROPYL 800mg Comp.Pell.Séc. Bt 45,800mg,no_priority_inn_or_seed_match,PCT,true
NORACIN,NORACIN 400mg Comp.Pell. Bt 14,400mg,no_priority_inn_or_seed_match,PCT,true
NORACTONE,NORACTONE 100mg Comp.Pell. Bt 10,100mg,no_priority_inn_or_seed_match,PCT,true
NORACTONE,NORACTONE 100mg Comp.Pell. Bt 100,100mg,no_priority_inn_or_seed_match,PCT,true
NORACTONE,NORACTONE 50mg Comp.Pell.Séc. Bt 30,50mg,no_priority_inn_or_seed_match,PCT,true
NORADRENALINE AGUETTANT,NORADRENALINE AGUETTANT 8mg/4ml (Sans Sulfites) Sol.Inj.P.Perf. Bt 10/4ml,8mg/4ml,no_priority_inn_or_seed_match,PCT,true
NORADRENALINE MEDIS (sans conservateur),NORADRENALINE MEDIS (sans conservateur) 2mg/ml Sol.Inj.P.Perf. Bt 10Amp./4ml,2mg,no_priority_inn_or_seed_match,PCT,true
NORADRENALINE MYLAN,NORADRENALINE MYLAN 8mg/4ml 2mg/ml Sol.Inj.P.Perf. Bt 50/4ml,8mg/4ml,no_priority_inn_or_seed_match,PCT,true
NORADRENALINE SAIPH (sans conservateur),NORADRENALINE SAIPH (sans conservateur) 8mg/4ml Sol.Inj. Bt 10/4ml,8mg/4ml,no_priority_inn_or_seed_match,PCT,true
NORENOL 8 (sans sulfites),NORENOL 8 (sans sulfites) 8mg/4ml Sol.Inj.P.Perf. Bt 10/4ml,8mg/4ml,no_priority_inn_or_seed_match,PCT,true
NORMACOL LAVEMENT Ad. Sol.Rectale Fl,NORMACOL LAVEMENT Ad. Sol.Rectale Fl 130ml,130ml,no_priority_inn_or_seed_match,PCT,true
NORMACOL LAVEMENT Enf. Sol.Rect. Tb,NORMACOL LAVEMENT Enf. Sol.Rect. Tb 60ml,60ml,no_priority_inn_or_seed_match,PCT,true
NORMIX,NORMIX 2% Susp.Buv. Fl 60ml,2%,no_priority_inn_or_seed_match,PCT,true
NORMIX,NORMIX 200mg Comp.Enr. Bt 12,200mg,no_priority_inn_or_seed_match,PCT,true
NORMOCARDIL,NORMOCARDIL 40mg Comp.Quadriséc. Bt 45,40mg,no_priority_inn_or_seed_match,PCT,true
NORMOCARDIL,NORMOCARDIL 40mg Comp.Quadrisécable. Bt 300,40mg,no_priority_inn_or_seed_match,PCT,true
NORMOPTIC,NORMOPTIC 0.25% Collyre Fl 5ml,0.25%,no_priority_inn_or_seed_match,PCT,true
NORMOPTIC,NORMOPTIC 0.5% Collyre Bt 50Fl/5ml,0.5%,no_priority_inn_or_seed_match,PCT,true
NORMOPTIC,NORMOPTIC 0.5% Collyre Fl 5ml,0.5%,no_priority_inn_or_seed_match,PCT,true
NOROCEPT,NOROCEPT 10mg Comp.Pell. Bt 30,10mg,no_priority_inn_or_seed_match,PCT,true
NOROCEPT,NOROCEPT 5mg Comp.Pell. Bt 30,5mg,no_priority_inn_or_seed_match,PCT,true
NOSPASM,NOSPASM 160mg Comp.Orodisp. Bt 12,160mg,no_priority_inn_or_seed_match,PCT,true
NOSPASM,NOSPASM 80mg Comp.Orodisp. Bt 10,80mg,no_priority_inn_or_seed_match,PCT,true
NOSPASM,NOSPASM 80mg Comp.Orodisp. Bt 20,80mg,no_priority_inn_or_seed_match,PCT,true
NOSPASM,NOSPASM 80mg Comp.Orodisp. Bt 30,80mg,no_priority_inn_or_seed_match,PCT,true
NOTOS COMBI 200µg/12µg Pdre.P.Inhal.Bucc. Bt,NOTOS COMBI 200µg/12µg Pdre.P.Inhal.Bucc. Bt 120 Gél. +Inhalateur,120G,no_priority_inn_or_seed_match,PCT,true
NOTOS COMBI 400µg/12µg Pdre. P. Inhal. Bucc. Bt 2Fl (60+,NOTOS COMBI 400µg/12µg Pdre. P. Inhal. Bucc. Bt 2Fl (60+60 Gél.) +Inhal,60G,no_priority_inn_or_seed_match,PCT,true
NOTOS EASY FLOW 12µg Pdre.P.Inhal.Bucc. Bt,NOTOS EASY FLOW 12µg Pdre.P.Inhal.Bucc. Bt 30 Gél.+ Inhal,30G,no_priority_inn_or_seed_match,PCT,true
NOTOS EASY FLOW 12µg Pdre.P.Inhal.Bucc. Bt,NOTOS EASY FLOW 12µg Pdre.P.Inhal.Bucc. Bt 60 Gél. + Inhal,60G,no_priority_inn_or_seed_match,PCT,true
NOTOS EASY FLOW 12µg Pdre.P.Inhal.Bucc. Bt,NOTOS EASY FLOW 12µg Pdre.P.Inhal.Bucc. Bt 60 Gél. + Inhal.,60G,no_priority_inn_or_seed_match,PCT,true
NOVACLAV,NOVACLAV 500mg/62.5mg Comp.Pell Bt 24,500mg/62.5mg,no_priority_inn_or_seed_match,PCT,true
NOVACLAV,NOVACLAV 500mg/62.5mg Comp.Pell. Bt 16,500mg/62.5mg,no_priority_inn_or_seed_match,PCT,true
NOVACLAV Ad.,NOVACLAV Ad. 1gr/125mg Pdre.P.Susp.Or. Bt 12,1g,no_priority_inn_or_seed_match,PCT,true
NOVACLAV Ad.,NOVACLAV Ad. 1gr/125mg Pdre.P.Susp.Or. Bt 21,1g,no_priority_inn_or_seed_match,PCT,true
NOVACLAV ENFANT,NOVACLAV ENFANT 100mg/12.5mg/ml Pdre.P.Susp.Or. Fl 60ml+Ser. doseuse,100mg/12.5mg,no_priority_inn_or_seed_match,PCT,true
NOVACLAV Enf.,NOVACLAV Enf. 100mg/12.5mg/ml Pdre.P.Susp.Or. Fl 60ml+Ser. doseuse,100mg/12.5mg,no_priority_inn_or_seed_match,PCT,true
NOVACLAV Enf.,NOVACLAV Enf. 500mg/62.5mg Pdre.P.Susp.Or. Bt 12 Sachets-doses,500mg/62.5mg,no_priority_inn_or_seed_match,PCT,true
NOVACLAV Enf.,NOVACLAV Enf. 500mg/62.5mg Pdre.P.Susp.Or. Bt 21 Sachets-doses,500mg/62.5mg,no_priority_inn_or_seed_match,PCT,true
NOVACLAV Nourr.,NOVACLAV Nourr. 100mg/12.5mg/ml Pdre.Susp.or. Fl 30ml+Ser. doseuse,100mg/12.5mg,no_priority_inn_or_seed_match,PCT,true
NOVADOL,NOVADOL 1000mg Comp. Bt 8,1000mg,no_priority_inn_or_seed_match,PCT,true
NOVADOL,NOVADOL 1gr Pdre.Sol.Or. Bt 8Sach.,1g,no_priority_inn_or_seed_match,PCT,true
NOVADOL,NOVADOL 300mg Pdre.Sol.Or. Bt 12Sach.,300mg,no_priority_inn_or_seed_match,PCT,true
NOVADOL,NOVADOL 500mg Comp. Bt 12,500mg,no_priority_inn_or_seed_match,PCT,true
NOVADOL,NOVADOL 500mg Comp. Bt 16,500mg,no_priority_inn_or_seed_match,PCT,true
NOVADOL,NOVADOL 500mg Gél. Bt 16,500mg,no_priority_inn_or_seed_match,PCT,true
NOVADOL,NOVADOL 500mg Pdre.Sol.Or. Bt 12Sach.,500mg,no_priority_inn_or_seed_match,PCT,true
NOVADOL EXTRA,NOVADOL EXTRA 500mg/65mg Comp. Bt 16,500mg/65mg,no_priority_inn_or_seed_match,PCT,true
NOVAFEN,NOVAFEN 200mg Comp.Pell. Bt 20,200mg,no_priority_inn_or_seed_match,PCT,true
NOVAFEN,NOVAFEN 20mg/1ml Susp.Buv. Fl 125ml,20mg/1ml,no_priority_inn_or_seed_match,PCT,true
NOVAFEN,NOVAFEN 400mg Comp.Pell. Bt 20,400mg,no_priority_inn_or_seed_match,PCT,true
NOVAFEN,NOVAFEN 600mg Comp.Pell. Bt 20,600mg,no_priority_inn_or_seed_match,PCT,true
NOVAMOX,NOVAMOX 1gr Comp.Disper. Bt 12,1g,no_priority_inn_or_seed_match,PCT,true
NOVAMOX,NOVAMOX 250mg/5ml Pdre.P.Susp.Or. Fl 60ml,250mg/5ml,no_priority_inn_or_seed_match,PCT,true
NOVAMOX,NOVAMOX 500mg Comp.Disper. Bt 12,500mg,no_priority_inn_or_seed_match,PCT,true
NOVAMOX,NOVAMOX 500mg Comp.Disper. Bt 24,500mg,no_priority_inn_or_seed_match,PCT,true
NOVAMOX,NOVAMOX 500mg/5ml Pdre.P.Susp.Or. Fl 60ml,500mg/5ml,no_priority_inn_or_seed_match,PCT,true
NOVASFON,NOVASFON 160mg Comp.Orodisp. Bt 12,160mg,no_priority_inn_or_seed_match,PCT,true
NOVASFON,NOVASFON 80mg Comp. Orodisp. Bt 20,80mg,no_priority_inn_or_seed_match,PCT,true
NOVATOUX ADULTES Toux sèche,NOVATOUX ADULTES Toux sèche 0.3% (15mg/5ml) Sirop Fl 150ml,0.3%,no_priority_inn_or_seed_match,PCT,true
NOVATOUX ENFANTS,NOVATOUX ENFANTS 0.1% Sirop Fl 150ml,0.1%,no_priority_inn_or_seed_match,PCT,true
NOVEX,NOVEX AD Pdre.P.Susp.Or. Bt 8Sachets,,no_priority_inn_or_seed_match,PCT,true
NOVO EIGHT,NOVO EIGHT 1000UI Pdre.P.Prép.Inj. Bt 1Fl Pdre+Ser.Pré-remplie/4ml +1Tige piston +Adapteur P. Fl (F),1000UI,no_priority_inn_or_seed_match,PCT,true
NOVO EIGHT,NOVO EIGHT 500UI Pdre.P.Susp.Inj. Bt 1Fl Pdre+Ser. Pré-remplie/4ml +1tige piston+Adapteur P.Fl (F),500UI,no_priority_inn_or_seed_match,PCT,true
NOVOMIX 30 FLEXPEN,NOVOMIX 30 FLEXPEN 100UI/ml Susp.Inj. Bt 5 Stylos Pré-remplis/ 3ml (F),100UI,no_priority_inn_or_seed_match,PCT,true
NOVONORM,NOVONORM 0.5mg Comp. Bt 30,0.5mg,no_priority_inn_or_seed_match,PCT,true
NOVONORM,NOVONORM 0.5mg Comp. Bt 90,0.5mg,no_priority_inn_or_seed_match,PCT,true
NOVONORM,NOVONORM 1mg Comp. Bt 30,1mg,no_priority_inn_or_seed_match,PCT,true
NOVONORM,NOVONORM 1mg Comp. Bt 90,1mg,no_priority_inn_or_seed_match,PCT,true
NOVONORM,NOVONORM 2mg Comp. Bt 30,2mg,no_priority_inn_or_seed_match,PCT,true
NOVONORM,NOVONORM 2mg Comp. Bt 90,2mg,no_priority_inn_or_seed_match,PCT,true
NOVORAPID FLEXPEN,NOVORAPID FLEXPEN 100UI/ml Sol.Inj. Bt 5 Stylos Pré-remplis/3ml (F),100UI,no_priority_inn_or_seed_match,PCT,true
NOVOSEVEN,NOVOSEVEN 1mg (50 KUI) Pdre. P. Prép. Inj. Bt 1Fl Pdre +Solv/1.12ml,1mg,no_priority_inn_or_seed_match,PCT,true
NOVOSEVEN,NOVOSEVEN 2mg Pdre.P.Prép.Inj. Bt 1Fl +Solv. en Ser. Préremplie,2mg,no_priority_inn_or_seed_match,PCT,true
NOVOSEVEN,NOVOSEVEN 5mg (250KUI) Pdre.P.Prép.Inj. Bt 1Fl +Solv.,5mg,no_priority_inn_or_seed_match,PCT,true
NOXEN,NOXEN 500mg Suppo. Bt 12,500mg,no_priority_inn_or_seed_match,PCT,true
NOZINAN,NOZINAN 25mg Sol.Inj. Bt 5/1ml,25mg,no_priority_inn_or_seed_match,PCT,true
NOZINAN,NOZINAN 4% 40mg/ml Sol.Buv. Fl 30ml,4%,no_priority_inn_or_seed_match,PCT,true
NUTRYELT Sol.Inj.P.Perf. Bt 10Amp./,NUTRYELT Sol.Inj.P.Perf. Bt 10Amp./10 ml,10ml,no_priority_inn_or_seed_match,PCT,true
NYSTATINE,NYSTATINE 2% Pde.Derm. Tb 25gr,2%,no_priority_inn_or_seed_match,PCT,true
OCREVUS,OCREVUS 300mg Sol.Inj.P.Perf. Bt 1Fl/ 10ml (F),300mg,no_priority_inn_or_seed_match,PCT,true
OCTAGAM,OCTAGAM 2.5gr Sol.Inj.P.Perf. Fl 50ml (F),2.5g,no_priority_inn_or_seed_match,PCT,true
OCTAGAM,OCTAGAM 5gr Sol.Inj.P.Perf. Fl 100ml,5g,no_priority_inn_or_seed_match,PCT,true
OCTANATE,OCTANATE 50UI/ml 250UI Pdre.P.Prép.Inj. Bt 1Fl+S/5ml +Set de transfert (F),50UI,no_priority_inn_or_seed_match,PCT,true
OCTANATE,OCTANATE 50UI/ml 500UI Pdre.P.Prép.Inj. Bt 1Fl+S/10ml +Set De Transfert (F),50UI,no_priority_inn_or_seed_match,PCT,true
ODRIK,ODRIK 0.5mg Gél. Bt 28,0.5mg,no_priority_inn_or_seed_match,PCT,true
ODRIK,ODRIK 2mg Gél. Bt 28,2mg,no_priority_inn_or_seed_match,PCT,true
ODRIK,ODRIK 4mg Gél. Bt 28,4mg,no_priority_inn_or_seed_match,PCT,true
OESTROGEL,OESTROGEL 0.06% Gel Derm. Tb 80gr,0.06%,no_priority_inn_or_seed_match,PCT,true
OFEV,OFEV 100mg Caps. Molle Bt 60,100mg,no_priority_inn_or_seed_match,PCT,true
OFEV,OFEV 150mg Caps. Molle Bt 60,150mg,no_priority_inn_or_seed_match,PCT,true
OFLO 200,OFLO 200 200mg/40ml Sol.Inj. Bt 1Fl/40ml,200mg/40ml,no_priority_inn_or_seed_match,PCT,true
OFLOCET,OFLOCET 200mg Comp.Pell. Bt 10,200mg,no_priority_inn_or_seed_match,PCT,true
OFLOCET,OFLOCET 200mg Comp.Pell. Bt 14,200mg,no_priority_inn_or_seed_match,PCT,true
OFLOCOL,OFLOCOL 0.3% Collyre Fl 5ml,0.3%,no_priority_inn_or_seed_match,PCT,true
OFLOCOL,OFLOCOL 1.5mg/0.5ml Collyre monodose Bt 15 ophtadoses/0.5ml,1.5mg/0.5ml,no_priority_inn_or_seed_match,PCT,true
OFLOCOL 3M,OFLOCOL 3M 0.3% Collyre Fl 5ml,0.3%,no_priority_inn_or_seed_match,PCT,true
OFLODIS,OFLODIS 200mg Comp.Pell.Séc. Bt 10,200mg,no_priority_inn_or_seed_match,PCT,true
OFLODIS,OFLODIS 200mg Comp.Pell.Séc. Bt 20,200mg,no_priority_inn_or_seed_match,PCT,true
OFLOJECT,OFLOJECT 200mg/40ml Sol. Inj. P. Perf. Bt 10 Poches multicouches/ 40ml,200mg/40ml,no_priority_inn_or_seed_match,PCT,true
OFLOJECT,OFLOJECT 200mg/40ml Sol.Inj. Bt 1Fl/40ml,200mg/40ml,no_priority_inn_or_seed_match,PCT,true
OFLOMED,OFLOMED 1.5mg/0.5ml Gttes.Auri. Bt 20 Recip. Unidose/0.5ml,1.5mg/0.5ml,no_priority_inn_or_seed_match,PCT,true
OFLOXACINE WINTHROP,OFLOXACINE WINTHROP 200mg Comp.Pell. Bt 10,200mg,no_priority_inn_or_seed_match,PCT,true
OFLOXINE 200,OFLOXINE 200 200mg/40ml Sol. Inj. P. Perf. Bt 6Fl/40ml,200mg/40ml,no_priority_inn_or_seed_match,PCT,true
OGYL,OGYL 750mUI/125mg Comp.Pell. Bt 20,750mUI/125mg,no_priority_inn_or_seed_match,PCT,true
OLANZA,OLANZA 5mg Comp.Pell.Séc. Bt 30,5mg,no_priority_inn_or_seed_match,PCT,true
OLANZA 10,OLANZA 10 10mg Comp.Pell.Séc. Bt 30,10mg,no_priority_inn_or_seed_match,PCT,true
OLANZA 10,OLANZA 10 10mg Comp.Pell.Séc. Bt 90,10mg,no_priority_inn_or_seed_match,PCT,true
OLANZA 5,OLANZA 5 5mg Comp.Pell.Séc. Bt 30,5mg,no_priority_inn_or_seed_match,PCT,true
OLANZA 5,OLANZA 5 5mg Comp.Pell.Séc. Bt 90,5mg,no_priority_inn_or_seed_match,PCT,true
OLANZIA ORO,OLANZIA ORO 10mg Comp.Orodisp.Séc. Bt 30,10mg,no_priority_inn_or_seed_match,PCT,true
OLANZIA ORO,OLANZIA ORO 20mg Comp.Orodisp. Bt 30,20mg,no_priority_inn_or_seed_match,PCT,true
OLICLINOMEL N4-550 E Emul.Inj.Bt 4 poches/,OLICLINOMEL N4-550 E Emul.Inj.Bt 4 poches/ 2 L (0.41+0.81+0.81),2L,no_priority_inn_or_seed_match,PCT,true
OLICLINOMEL N7-1000 E Emul. Inj.Bt 4 poches/,OLICLINOMEL N7-1000 E Emul. Inj.Bt 4 poches/ 2 L (0.4L+0.8L+0.8L),2L,no_priority_inn_or_seed_match,PCT,true
OLIMEL N7E Emuls. Inj. Bt 4 Poches tricompartimentales de,OLIMEL N7E Emuls. Inj. Bt 4 Poches tricompartimentales de 2L (0.4L+0.8L+0.8L),2L,no_priority_inn_or_seed_match,PCT,true
OLMECARD,OLMECARD 10mg Comp.Pell. Bt 30,10mg,no_priority_inn_or_seed_match,PCT,true
OLMECARD,OLMECARD 20mg Comp.Pell. Bt 30,20mg,no_priority_inn_or_seed_match,PCT,true
OLMECARD,OLMECARD 40mg Comp.Pell. Bt 30,40mg,no_priority_inn_or_seed_match,PCT,true
OLMECARD PLUS,OLMECARD PLUS 20mg/12.5mg Comp.Pell. Bt 30,20mg/12.5mg,no_priority_inn_or_seed_match,PCT,true
OLMECARD PLUS,OLMECARD PLUS 20mg/25mg Comp.Pell. Bt 30,20mg/25mg,no_priority_inn_or_seed_match,PCT,true
OLMECARD PLUS,OLMECARD PLUS 40mg/12.5mg Comp.Pell. Bt 30,40mg/12.5mg,no_priority_inn_or_seed_match,PCT,true
OLMECARD PLUS,OLMECARD PLUS 40mg/25mg Comp.Pell. Bt 30,40mg/25mg,no_priority_inn_or_seed_match,PCT,true
OLMETEC,OLMETEC 10mg Comp.Pell. Bt 30,10mg,no_priority_inn_or_seed_match,PCT,true
OLMETEC,OLMETEC 20mg Comp Pell. Bt 30,20mg,no_priority_inn_or_seed_match,PCT,true
OLMETEC,OLMETEC 40mg Comp.Pell. Bt 30,40mg,no_priority_inn_or_seed_match,PCT,true
OMEZOL,OMEZOL 10mg Gél. Bt 14,10mg,no_priority_inn_or_seed_match,PCT,true
OMEZOL,OMEZOL 10mg Gél. Bt 7,10mg,no_priority_inn_or_seed_match,PCT,true
OMEZOL,OMEZOL 20mg Gél. Bt 14,20mg,no_priority_inn_or_seed_match,PCT,true
OMEZOL,OMEZOL 20mg Gél. Bt 28,20mg,no_priority_inn_or_seed_match,PCT,true
OMEZOL,OMEZOL 20mg Gél. Bt 7,20mg,no_priority_inn_or_seed_match,PCT,true
OMNIC OCAS,OMNIC OCAS 0.4mg Comp. à Libération Prolongée Bt 30,0.4mg,no_priority_inn_or_seed_match,PCT,true
OMNIPAQUE,OMNIPAQUE 300mg I/ml Sol.Inj. Fl 100ml,300mg,no_priority_inn_or_seed_match,PCT,true
OMNIPAQUE,OMNIPAQUE 350mg I/ml Sol.Inj. Bt 10Fl/100ml,350mg,no_priority_inn_or_seed_match,PCT,true
OMNIPAQUE,OMNIPAQUE 350mg/ml Sol.Inj. Fl 50ml,350mg,no_priority_inn_or_seed_match,PCT,true
ONBREZ,ONBREZ BREEZHALER 150µg Gél. Bt 30 caps + Inhalateur,,no_priority_inn_or_seed_match,PCT,true
ONCEAIR,ONCEAIR 10mg Comp.Pell. Bt 28,10mg,no_priority_inn_or_seed_match,PCT,true
ONCEAIR,ONCEAIR 4mg Glés.P.Sol.Buv. Bt 28 Sachets,4mg,no_priority_inn_or_seed_match,PCT,true
ONCEAIR,ONCEAIR 5mg Comp. à Croquer Bt 28,5mg,no_priority_inn_or_seed_match,PCT,true
ONDANSETRON MEDIS,ONDANSETRON MEDIS 8mg Comp.Pell. Bt 10,8mg,no_priority_inn_or_seed_match,PCT,true
ONDANSETRON MEDIS,ONDANSETRON MEDIS 8mg/4ml Sol.Inj. Bt 5/4ml,8mg/4ml,no_priority_inn_or_seed_match,PCT,true
ONDANSETRON SAIPH,ONDANSETRON SAIPH 8mg/4ml Sol.Inj. Bt 5/4ml,8mg/4ml,no_priority_inn_or_seed_match,PCT,true
ONDOFREN 8,ONDOFREN 8 8mg/4ml Sol.Inj. Bt 50/4ml,8mg/4ml,no_priority_inn_or_seed_match,PCT,true
ONGLYZA,ONGLYZA 5mg Comp.Pell. Fl 30,5mg,no_priority_inn_or_seed_match,PCT,true
ONYCAL,ONYCAL 1% Crème Derm. Tb 15gr,1%,no_priority_inn_or_seed_match,PCT,true
ONYCAL,ONYCAL 1% Spray Sol. Fl 15ml,1%,no_priority_inn_or_seed_match,PCT,true
ONYCAL,ONYCAL 250mg Comp.Séc. Bt 14,250mg,no_priority_inn_or_seed_match,PCT,true
ONYCAL,ONYCAL 250mg Comp.Séc. Bt 28,250mg,no_priority_inn_or_seed_match,PCT,true
OPATANOL,OPATANOL 1mg/ml Collyre Fl/5ml,1mg,no_priority_inn_or_seed_match,PCT,true
OPRAALOX,OPRAALOX 10mg Gél. Fl 14,10mg,no_priority_inn_or_seed_match,PCT,true
OPRAZOLE,OPRAZOLE 10mg Comp.Pell. Bt 14,10mg,no_priority_inn_or_seed_match,PCT,true
OPRAZOLE,OPRAZOLE 20mg Comp.Pell. Bt 14,20mg,no_priority_inn_or_seed_match,PCT,true
OPRAZOLE,OPRAZOLE 20mg Comp.Pell. Bt 28,20mg,no_priority_inn_or_seed_match,PCT,true
OPRAZOLE,OPRAZOLE 20mg Comp.Pell. Bt 7,20mg,no_priority_inn_or_seed_match,PCT,true
OPTIFUCIN,OPTIFUCIN 1% Gel Ophtal. Tb 5gr,1%,no_priority_inn_or_seed_match,PCT,true
OPTODROP-CO Collyre Bt 1Fl /,OPTODROP-CO Collyre Bt 1Fl /5ml,5ml,no_priority_inn_or_seed_match,PCT,true
ORACEFAL,ORACEFAL 125mg/5ml Pdre. Susp. Or. Fl 60ml,125mg/5ml,no_priority_inn_or_seed_match,PCT,true
ORACEFAL,ORACEFAL 250mg/5ml Pdre. Susp. Or. Fl 60ml,250mg/5ml,no_priority_inn_or_seed_match,PCT,true
ORACEFAL,ORACEFAL 500mg Gél. Bt 12,500mg,no_priority_inn_or_seed_match,PCT,true
ORACEFAL,ORACEFAL 500mg/5ml Pdre. Susp. Or. Fl 60ml,500mg/5ml,no_priority_inn_or_seed_match,PCT,true
ORACILLINE,ORACILLINE 1MUI Comp.Séc. Bt 12,1MUI,no_priority_inn_or_seed_match,PCT,true
ORAMINE,ORAMINE 10mg Comp. Bt 20,10mg,no_priority_inn_or_seed_match,PCT,true
ORAMINE,ORAMINE 10mg Comp. Bt 300,10mg,no_priority_inn_or_seed_match,PCT,true
ORAMINE,ORAMINE 1mg/ml Sirop Fl 60ml,1mg,no_priority_inn_or_seed_match,PCT,true
ORAP,ORAP 4mg Comp. Bt 30,4mg,no_priority_inn_or_seed_match,PCT,true
ORECYCLINE,ORECYCLINE 1% Pde.Opht. Tb 5gr,1%,no_priority_inn_or_seed_match,PCT,true
ORECYCLINE,ORECYCLINE 3% Pde.Derm. Tb 15gr,3%,no_priority_inn_or_seed_match,PCT,true
ORELOX,ORELOX 100mg Comp.Pell. Bt 10,100mg,no_priority_inn_or_seed_match,PCT,true
ORELOX,ORELOX 100mg Comp.Pell. Bt 20,100mg,no_priority_inn_or_seed_match,PCT,true
ORELOX Enf. et Nour.,ORELOX Enf. et Nour. 40mg/5ml Glés.P.Susp.Buv. Fl 100ml,40mg/5ml,no_priority_inn_or_seed_match,PCT,true
ORELOX Enf. et Nour.,ORELOX Enf. et Nour. 40mg/5ml Glés.P.Susp.Buv. Fl 50ml,40mg/5ml,no_priority_inn_or_seed_match,PCT,true
OREX SPRAY,OREX SPRAY 20mg/10ml Collutoire Fl 30ml,20mg/10ml,no_priority_inn_or_seed_match,PCT,true
ORFADIN,ORFADIN 10mg Gél. Bt 60 (F) (NTBC),10mg,no_priority_inn_or_seed_match,PCT,true
ORFADIN,ORFADIN 10mg Gél. Fl 60 (F),10mg,no_priority_inn_or_seed_match,PCT,true
ORFADIN,ORFADIN 20mg Gél. Fl 60 (F),20mg,no_priority_inn_or_seed_match,PCT,true
ORFADIN,ORFADIN 4mg Susp.Buv. Bt 1Fl/ 90ml (F),4mg,no_priority_inn_or_seed_match,PCT,true
ORFADIN,ORFADIN 5mg Gél. Bt 60 (F) (NTBC),5mg,no_priority_inn_or_seed_match,PCT,true
ORILYSE,ORILYSE 0.5% Gttes.Auri. Fl 10ml,0.5%,no_priority_inn_or_seed_match,PCT,true
OROKEN,OROKEN 200mg Comp.Pell. Bt 14,200mg,no_priority_inn_or_seed_match,PCT,true
OROKEN,OROKEN 200mg Comp.Pell. Bt 8,200mg,no_priority_inn_or_seed_match,PCT,true
OROKEN Enf.,OROKEN Enf. 100mg/5ml Pdre.Susp.Or. Fl 40ml,100mg/5ml,no_priority_inn_or_seed_match,PCT,true
OROKEN Nourr.,OROKEN Nourr. 40mg/5ml Pdre.Susp.Or. Fl 40ml,40mg/5ml,no_priority_inn_or_seed_match,PCT,true
OROMONE,OROMONE 1mg Comp.Pell. Bt 28,1mg,no_priority_inn_or_seed_match,PCT,true
OROMONE,OROMONE 2mg Comp.Pell. Bt 28,2mg,no_priority_inn_or_seed_match,PCT,true
OROPERIDYS,OROPERIDYS 10mg Comp.Orodipers. Bt 15,10mg,no_priority_inn_or_seed_match,PCT,true
OROPERIDYS,OROPERIDYS 10mg Comp.Orodipers. Bt 21,10mg,no_priority_inn_or_seed_match,PCT,true
OROZA 10,OROZA 10 10mg Comp.Orodisp. Bt 30,10mg,no_priority_inn_or_seed_match,PCT,true
OROZA 10,OROZA 10 10mg Comp.Orodisp. Bt 90,10mg,no_priority_inn_or_seed_match,PCT,true
OROZA 20,OROZA 20 20mg Comp.Orodisp. Bt 10,20mg,no_priority_inn_or_seed_match,PCT,true
OROZA 5,OROZA 5 5mg Comp.Orodisp. Bt 30,5mg,no_priority_inn_or_seed_match,PCT,true
OROZA 5,OROZA 5 5mg Comp.Orodisp. Bt 90,5mg,no_priority_inn_or_seed_match,PCT,true
ORTOTON,ORTOTON 750mg Comp.Pell. Bt 20,750mg,no_priority_inn_or_seed_match,PCT,true
ORTOTON,ORTOTON 750mg Comp.Pell. Bt 50,750mg,no_priority_inn_or_seed_match,PCT,true
OSCILLOCOCCINUM,OSCILLOCOCCINUM 200 Globules Bt 30Doses/1gr,200G,no_priority_inn_or_seed_match,PCT,true
OSCILLOCOCCINUM,OSCILLOCOCCINUM 200 Globules Bt 6Doses/1gr,200G,no_priority_inn_or_seed_match,PCT,true
OSMOLAX,OSMOLAX 10gr Pdre.P.Sol.Or. Bt 20 Sachet,10g,no_priority_inn_or_seed_match,PCT,true
OSMOLAX PEDIATRIQUE,OSMOLAX PEDIATRIQUE 4gr Pdre.P.Sol.Or. Bt 20 Sach.,4g,no_priority_inn_or_seed_match,PCT,true
OSMOMED,OSMOMED 5% Sol.Inj.P.Perf. Poche multicouche /500ml,5%,no_priority_inn_or_seed_match,PCT,true
OSPEN,OSPEN 1 MUI Comp.Pell. Bt 12,1MUI,no_priority_inn_or_seed_match,PCT,true
OSPEN 400mU Pdre.Susp.Or. Fl,OSPEN 400mU Pdre.Susp.Or. Fl 60ml,60ml,no_priority_inn_or_seed_match,PCT,true
OSPEN 400mU Pdre.Susp.Or. Fl,OSPEN 400mU Pdre.Susp.Or. Fl 60ml,60ml,no_priority_inn_or_seed_match,PCT,true
OSTENEL,OSTENEL 35mg Comp.Pell. Bt 12,35mg,no_priority_inn_or_seed_match,PCT,true
OSTENEL,OSTENEL 35mg Comp.Pell. Bt 24,35mg,no_priority_inn_or_seed_match,PCT,true
OSTENEL,OSTENEL 35mg Comp.Pell. Bt 4,35mg,no_priority_inn_or_seed_match,PCT,true
OTIPAX Gttes Auric. Fl,OTIPAX Gttes Auric. Fl 15ml,15ml,no_priority_inn_or_seed_match,PCT,true
OTOFA Gttes.Auric. Fl,OTOFA Gttes.Auric. Fl 10ml,10ml,no_priority_inn_or_seed_match,PCT,true
