"option_type","value","label","css_class","source_url","scraped_at_utc"
"dci","GA 45","GLYCEROL","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","GA 16","GLYCOCOLLE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","GA66","GLYCOPYRRONIUM BROMIDE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","GA67","GOLIMUMAB","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","GA 18","GONADOTROPHINE CHORIONIQUE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","GA 51","GOSERELINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","GA 50","GRANISETRON","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","GA 22","GRISEOFULVINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","GA 38","GUAIAZULENE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","GA 24","GUAIFENESINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","HA 2","HALOPERIDOL","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","HA 50","HALOTHANE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","HA 3","HEMATOPORPHYRINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","HA 5","HEPARINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","HD 5","HEPARINE (SEL DE CALCIUM)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","HB 5","HEPARINE (SEL SODIQUE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","HA 6","HEPTAMINOL","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","HA 7","HESPERIDINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","HA 11","HEXAMIDINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","HA 12","HEXETIDINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","PH 07","HOMEOPATHIE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","HA 56","HUILE DE FOIE DE MORUE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","HA 52","HUILE DE PARAFFINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","HA 17","HYALURONATE DE SODIUM","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","HA 19","HYDROCHLOROTHIAZIDE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","HA 20","HYDROCORTISONE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","HE 20","HYDROCORTISONE (HEMISUCCINATE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","HA 34","HYDROQUINONE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","HA 23","HYDROXOCOBALAMINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","HA 25","HYDROXYCARBAMIDE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","HB 26","HYDROXYCHLOROQUINE (SULFATE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","HA 69","HYDROXYETHYLAMIDON 130 000","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","HB 27","HYDROXYPROGESTERONE (CAPROATE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","HB 29","HYDROXYZINE (DICHLORHYDRATE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","HA 68","HYPROMELLOSE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","IA89","IBRUTINIB","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","IA 1","IBUPROFENE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","IA 56","IDARUBICINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","IA 4","IDROCILAMIDE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","IA 6","IFOSFAMIDE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","IA 72","ILOPROST","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","IA 68","IMATINIB","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","IA 49","IMIPENEME","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","IB 49","IMIPENEME (MONOHYDRATE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","IA 74","IMIQUIMOD","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","ID 8","IMMUNOGLOBULINE ANTI-THYMOCYTES HUMAIN(Ig DE LAPIN)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","IC 8","IMMUNOGLOBULINE HUMAINE ANTI RHO","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","IA 79","IMMUNOGLOBULINES HUMAINES POLYVALENTES","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","IA 80","IMMUNOGLOBULINES HUMAINES SPECIFIQUES ANTI HBS","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","IA 81","IMMUNOGLOBULINES HUMAINES SPECIFIQUES ANTITETANIQUES","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","IA 87","INDACATEROL","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","IB87","INDACATEROL (MALEATE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","IA 10","INDAPAMIDE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","IA 11","INDOMETACINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","IA 64","INFLIXIMAB","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","IB 13","INOSINE MONOPHOSPHATE (SEL SODIQUE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","IF 44","INSULINE ASPARTE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","IJ44","INSULINE DEGLUDEC","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","II 44","INSULINE DETEMIR","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","IE 44","INSULINE GLARGINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","IG 44","INSULINE GLULISINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","IB 44","INSULINE HUMAINE MONOCOMPOSEE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","ID 16","INTERFERON BETA 1b","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","IC 16","INTERFERON BETA-1A","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","IA 57","IOBITRIDOL","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","IA 70","IODIXANOL","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","IA 22","IOHEXOL","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","IA 23","IOPAMIDOL","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","IA 63","IOPROMIDE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","IA 30","IPRATROPIUM BROMURE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","IA 60","IRBESARTAN","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","IA 59","IRGASAN","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","IA 58","IRINOTECAN","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","IA 32","ISOCONAZOLE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","IA 61","ISOFLURANE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","IA 33","ISONIAZIDE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","IB 34","ISOPRENALINE (CHLORHYDRATE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","IA 36","ISOSORBIDE DINITRATE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","IA 39","ISOTRETINOINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","IA 54","ISRADIPINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","IA 62","ITRACONAZOLE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","IA88","IVABRADINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","IA 47","IVERMECTINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","KB 4","KETAMINE (CHLORHYDRATE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","KA 5","KETOCONAZOLE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","KA 6","KETOPROFENE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","KB 7","KETOTIFENE (FUMARATE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","LA 44","L.H","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","LB 1","LABETALOL (CHLORHYDRATE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","LB 40","LACTOBACILLUS ACIDOPHILLUS","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","LA 40","LACTOBACILLUS ACIDOPHILUS DODERLEINI","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","LA 2","LACTULOSE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","LA 60","LAMIVUDINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","LA 67","LAMOTRIGINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","LA 71","LANREOTIDE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","LA 48","LANSOPRAZOLE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","LA 59","LATANOPROST","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","LA 80","LEDIPASVIR","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","LA 63","LEFLUNOMIDE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","LA 77","LENALIDOMIDE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","LA 52","LENOGRASTIM","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","LA 64","LERCANIDIPINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","LA 65","LETROZOLE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","LA 72","LEVETIRACETAM","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","LA 56","LEVOCABASTINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","LA 69","LEVOCETIRIZINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","LA 10","LEVODOPA","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","LA 61","LEVOFLOXACINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","LA 62","LEVOMENTHOL","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","LA 12","LEVOMEPROMAZINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","LA 13","LEVONORGESTREL","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","LA 75","LEVOSIMONDAN","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","LA 15","LEVOTHYROXINE SODIQUE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","LA 70","LEVURE DE SACCHAROMYCES CEREVISIAE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","LA 16","LIDOCAINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","LC 16","LIDOCAINE (CHLORHYDRATE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","LA82","LINAGLIPTINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","LB 19","LINCOMYCINE (CHLORHYDRATE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","LA 20","LINDANE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","LA 78","LINEZOLIDE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","LA 79","LIRAGLUTIDE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","LE 22","LITHIUM (CARBONATE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","LA 27","LOPERAMIDE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","LB 27","LOPERAMIDE (CHLORHYDRATE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","IA 67","LOPINAVIR","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","LA 47","LORATADINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","LA 29","LORAZEPAM","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","LA 58","LOSARTAN","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","LB 58","LOSARTAN (POTASSIUM)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","LA84","LOTEPREDNOL","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","LA 50","LUPINUS ALBUS","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","LA 68","LUTROPINE ALPHA","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","LA 31","LYMECYCLINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","LD 35","LYSINE (ASCORBATE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","MA 126","MACROGOL 4000","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","MN 2","MAGNESIUM (ASPARTATE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","MP 2","MAGNESIUM (CARBONATE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","MA 2","MAGNESIUM (CHLORURE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","MC 2","MAGNESIUM (GLYCEROPHOSPHATE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","MD 2","MAGNESIUM (HYDROXYDE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","MF 2","MAGNESIUM (LACTATE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","MG 2","MAGNESIUM (OXYDE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","MJ 2","MAGNESIUM (PIDOLATE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","MK 2","MAGNESIUM (SULFATE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","MA 3","MANIDIPINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","MA 104","MANNITOL","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","MA 111","MEBENDAZOLE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","MA 10","MEBEVERINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","MA 19","MEDROGESTONE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","MA 108","MEGESTROL","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","MA 131","MELOXICAM","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","MA 25","MELPHALAN","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","MA 142","MEMANTINE CHLORHYDRATE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","MA 125","MENTHA PIPERITA","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","MA 27","MENTHOL","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","MA 30","MEPHENESINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","MA 32","MEPROBAMATE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","MA 34","MEQUINOL","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","MA 35","MEQUITAZINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","MA 156","MERCAPTAMINE (BITARTRATE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","MA 37","MERCAPTOPURINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","MA162","MEROPENEME","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","MA 100","MESALAZINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","MA 40","MESNA","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","MA 48","METFORMINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","MB 48","METFORMINE (CHLORHYDRATE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","MA 53","METHOCARBAMOL","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","MA 57","METHOTREXATE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","MA 140","METHOXALENE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","MA 112","METHOXY-8 PSORALENE (METHOXALENE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","MA 59","METHYCLOTHIAZIDE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","MA 61","METHYLDOPA","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","MA 63","METHYLERGOMETRINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","MB 132","METHYLPHENIDATE CHLORHYDRATE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","MA 64","METHYLPREDNISOLONE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","MA 67","METHYLTHIONINIUM","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","MA 72","METOCLOPRAMIDE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","MB 74","METOPROLOL (TARTRATE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","MA 76","METRONIDAZOLE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","MA 80","MICONAZOLE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","MA 117","MIDAZOLAM","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","MA 129","MIDECAMYCINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","MA 105","MILRINONE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","MA 84","MINOXIDIL","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","MA 136","MISOPROSTOL","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","MA 88","MITOXANTRONE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","MA 138","MIZOLASTINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","MA 89","MOLSIDOMINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","MA 130","MOMETASONE FUROATE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","MA 137","MONTELUKAST SODIUM","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","MA 113","MONTMORILLONITE BEIDELLITE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","MA 92","MORNIFLUMATE (ACIDE NIFLUMIQUE)","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
"dci","MA 94","MORPHINE","","http://www.phct.com.tn/index.php/catalogue/medicament-humain/form/25/","2026-06-17T13:31:00Z"
